index,reason,prediction,label
1546,"The text discusses military actions (air strikes) targeting a hospital, which relates to the dimension I9 (Military Force). The condemnation of bombing a hospital aligns with a Pacifism stance (Right), opposing militarism. Other dimensions (I1-I8, I10-I12) are unrelated as the text focuses on wartime violence rather than political regimes, economic systems, ethics, etc.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1547,"The text discusses Antony Blinken urging the UN Security Council to unite against Russia's potential aggression in Ukraine, which relates to **I8 (Diplomatic Strategy)**. The emphasis on international cooperation and addressing the issue through a multilateral platform aligns with *Globalism* (Left stance). Other dimensions (e.g., Political Regime, Economic Orientation, Cultural Value) are unrelated to the diplomatic focus of the text.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
1548,"The text criticizes leftist groups (#BLM, liberals) for opposing free speech and labels them as promoting disunity, which relates to Ethical Pursuit (I5) by opposing ethical liberalism. It supports Individualism (I7) by emphasizing free speech as an individual right. The mention of labeling others as 'white supremacists' indirectly highlights a stance on Personal Right (I12), favoring individual rights over social responsibility. Other dimensions (I1-I4, I6-I11) are unrelated as the text does not address political regimes, economic policies, church-state relations, etc.","[0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1549,"The text discusses U.S. oil exports increasing due to geopolitical events (Russia's invasion of Ukraine) and market-driven decisions by traders to redirect domestic oil from storage to international markets. This primarily relates to **I3 (Economic Orientation)**. The emphasis on market actors (traders) guiding economic decisions aligns with a **Market Economy (Right/3)** stance. Other dimensions (e.g., Political Regime, State Structure, Ethical Pursuit) are unrelated, as the text does not address public vs. private ownership, power distribution, cultural values, or other ideological aspects beyond market-driven economic activity.","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
1550,"The text emphasizes traditional Islamic values and structures. For I2 (State Structure), the mention of 'Leadership issues' and 'Rights of Scholars & Rulers' aligns with Centralism (Left), as Salafi ideologies often advocate centralized religious-political authority. I5 (Ethical Pursuit) reflects Ethical Conservatism (Right) due to adherence to strict religious norms (e.g., gender roles). I6 (Church-State Relations) supports Caesaropapism (Right) by unifying religious and state authority. I7 (Cultural Value) leans toward Collectivism (Left) through emphasis on family structure and tribalism. I12 (Personal Right) prioritizes Social Responsibility (Left) over individual rights. Other dimensions (I1, I3, I4, I8, I9, I10, I11) are unrelated or lack explicit cues.","[0, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1551,"The text discusses the Inflation Reduction Act (IRA) addressing the Supreme Court's limitation on the EPA's climate actions, indicating support for government-led environmental regulations. This relates to I3 (Economic Orientation) as it supports government intervention (Command Economy, Left). It also touches on I11 (Justice Orientation) by emphasizing the need for climate action as a form of Result Justice (Left). Other dimensions are unrelated as the text does not address political regime, state structure, ethical issues, etc.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1552,"The text discusses the Texas abortion ban, emphasizing the protection of reproductive rights and women's health. This relates to I5 (Ethical Pursuit) as it supports Ethical Liberalism (left) by advocating for abortion rights. It also touches on I12 (Personal Right) by prioritizing individual rights over social responsibility (right). Other dimensions are unrelated as the text does not address political regimes, state structure, economic policies, etc.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1553,"The text discusses the Inflation Reduction Act (IRA) with a focus on climate and clean energy initiatives. This relates to Economic Orientation (I3) as it implies government-led initiatives in energy, aligning with Command Economy (Left). Economic Equality (I4) is addressed through promoting equal access to clean energy opportunities, favoring Opportunity Equality (Right). Cultural Value (I7) is relevant as climate action emphasizes collective societal benefits (Collectivism, Left). Other dimensions (I1, I2, I5, I6, I8-I12) are unrelated as the text does not touch on political regimes, state structure, ethics, religion, diplomacy, military, justice, or personal rights.","[0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1554,"The text relates to several ideological dimensions. For I4 (Economic Equality), supporting Black Lives Matter suggests a stance towards outcome equality (Left). I5 (Ethical Pursuit) aligns with ethical liberalism due to support for social justice movements (Left). I7 (Cultural Value) reflects collectivism as the protest is a collective action (Left). I10 (Social Development) supports revolutionism through direct action (Left). I11 (Justice Orientation) emphasizes result justice for fair treatment (Left). I12 (Personal Right) focuses on protecting individual rights to protest (Right). Other dimensions are unrelated.","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3]"
1555,"The text discusses political actions related to foreign policy (Ukraine extortion) and accuses Republicans of enabling such behavior. This relates to I8 (Diplomatic Strategy) as it implies a critique of isolationist tendencies (Republicans allowing actions without international accountability) and aligns with Globalism (Left). It also touches on I11 (Justice Orientation) by emphasizing the need for fair treatment and accountability (Result Justice). Other dimensions are unrelated as the text does not address economic systems, cultural values, or other listed aspects.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556,"The text discusses the Ukraine conflict and advocates for a peaceful resolution, highlighting the role of misinformation. This relates to I9 (Military Force) as it opposes militarism, favoring pacifism (Right label 3). It also touches on I8 (Diplomatic Strategy) by implying a need for international cooperation to resolve conflicts (Globalism, Left label 1). Other dimensions (I1-I7, I10-I12) are unrelated as the text does not address economic systems, state structure, cultural values, or other non-military/diplomatic topics.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1557,"The text criticizes the Biden administration for allowing undocumented immigrants to spread COVID-19, emphasizing social responsibility (I12: Social Responsibility) over individual rights of immigrants. It also implicitly blames a collective group ('illegals') for societal issues, reflecting Collectivism (I7: Collectivism). Other dimensions (I1-I6, I8-I11) are unrelated as the text focuses on immigration, public health, and governmental accountability without addressing economic systems, state structure, ethics, etc.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1558,"The text discusses President Biden's warning about a potential Russian invasion of Ukraine, which relates to diplomatic strategies (I8) and military force (I9). The mention of Biden's international engagement and warning reflects a globalist perspective (I8-Left). The discussion of a possible military invasion touches on militarism (I9), but the text does not explicitly endorse or condemn it, leading to a neutral stance (I9-Center). Other dimensions are unrelated as the text focuses on geopolitical tensions without addressing economic systems, cultural values, or other ideological aspects.","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]"
1559,"The text discusses public approval ratings of a coronavirus response and a hypothetical election matchup between Biden and Trump. It does not directly address any of the ideological dimensions provided. The mention of political parties (Democrats, Republicans, Independents) and election preferences does not explicitly relate to socialism vs capitalism (I1), centralism vs federalism (I2), command vs market economy (I3), outcome vs opportunity equality (I4), ethical liberalism vs conservatism (I5), secularism vs caesaropapism (I6), collectivism vs individualism (I7), globalism vs isolationism (I8), militarism vs pacifism (I9), revolutionism vs reformism (I10), result vs procedural justice (I11), or social responsibility vs individual rights (I12). The text focuses on public opinion and electoral preferences rather than ideological stances.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1560,"The text discusses U.S. foreign policy regarding the Russia-Ukraine conflict, highlighting a preference among a slim majority to avoid direct involvement (leaning toward isolationism) while noting Democratic support for aiding Ukraine (globalism). This relates to **I8 (Diplomatic Strategy)**, where the mixed stance reflects a center position. **I9 (Military Force)** is also relevant, as supporting Ukraine could imply militarism, but the majority's reluctance suggests pacifism, resulting in a center stance. Other dimensions (e.g., economic systems, cultural values) are unrelated.","[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1561,"The text discusses Trump's role in inciting an insurrection, which relates to the use of force for political advantage (I9: Militarism vs. Pacifism). The act of inciting violence to influence political outcomes aligns with Militarism (Right). Other dimensions (I1-I8, I10-I12) are unrelated as the text does not address economic systems, state structure, ethical issues, or other listed dimensions.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
1562,"The text discusses the Taliban's use of force against women protesting restrictions, which relates to several ideological dimensions. I2 (State Structure) is left (Centralism) as the Taliban centralizes power. I4 (Economic Equality) is right (Opportunity Equality) as the Taliban restricts women's access to resources. I5 (Ethical Pursuit) is right (Ethical Conservatism) due to enforcing strict moral norms. I6 (Church-State Relations) is right (Caesaropapism) as religious and state power are unified. I7 (Cultural Value) is left (Collectivism) as individual rights are subordinated to collective norms. I9 (Military Force) is left (Militarism) for using armed force. I12 (Personal Right) is left (Social Responsibility) emphasizing duties over rights. Other dimensions are unrelated.","[0, 1, 0, 3, 3, 3, 1, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
1563,"The text criticizes Cathy McMorris Rodgers for voting against policies related to marriage equality (I5: Ethical Liberalism, Left), violence against women, and voting rights. These stances reflect support for Ethical Liberalism (Left on I5), Individualism (Right on I7 as the focus is on individual rights), Procedural Justice (Right on I11 due to emphasis on fair voting procedures), and Individual Rights (Right on I12 by prioritizing rights over social responsibility). Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10) are unrelated as the text does not address political regime, economic policies, church-state relations, etc.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
