index,reason,prediction,label
1419,"The text criticizes ""war mongering"" and frames it as a PR strategy to cover up a ""disastrous Presidency,"" referencing the Ukraine crisis/war. This expresses a negative stance toward the use of military force, aligning with pacifism (I9 Right). While the context is foreign policy, the text does not clearly endorse globalism or isolationism (I8), nor does it address economic systems (I1, I3, I4), state structure (I2), ethical-cultural issues (I5, I7), church-state relations (I6), social change methods (I10), justice orientation (I11), or personal rights vs responsibilities (I12). Thus, those dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1420,"The text criticizes government-driven monetary expansion, asserting that the Inflation Reduction Act enables the Federal Reserve to print more money, which would devalue the dollar and cause inflation. This reflects a market-oriented stance opposing government control over key economic decisions and favoring limiting state intervention in the economy, aligning with a Market Economy (I3 Right). There is no explicit position on ownership of the means of production (I1), state structure (I2), equality frameworks (I4), ethical-cultural issues (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy (I8), militarism (I9), pathways of social change (I10), justice orientation (I11), or personal rights vs responsibilities (I12).","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1421,"The text is a neutral, factual report about a surge in jet fuel prices linked to international oil prices. It does not express any normative stance or policy preference related to ownership models, state structure, economic systems, equality, cultural or ethical values, church-state relations, individual vs collective priorities, foreign policy posture, use of military force, strategies for social change, conceptions of justice, or emphasis on rights vs responsibilities. Therefore, all listed ideological dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1422,"The text is an emotional reaction to a humanitarian situation at the border, expressing sadness about a young boy being left alone. Although it references #BorderCrisis and #BorderPatrol, it does not articulate any explicit policy stance or ideological position across the provided dimensions. There are no clear statements about political regime (public vs private ownership), state structure (central vs federal), economic systems, equality principles, ethical culture, church-state relations, cultural values, foreign policy orientation (globalism vs isolationism), use of military force, approaches to social change, justice orientation, or personal rights vs responsibilities. Therefore, all dimensions are unrelated in this instance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1423,"The text explicitly identifies the subject as ""pro-choice,"" which directly signals support for abortion rights and aligns with Ethical Liberalism (I5 Left). Pro-choice also emphasizes bodily autonomy, indicating a greater emphasis on protecting individual rights, so Personal Right (I12) leans toward Individual Right (Right). While the person is a ""lifelong Liberal Democrat,"" this broad partisan identifier does not provide specific, direct statements about the other dimensions (political regime, state structure, economic orientation, equality, church–state relations, cultural values, foreign policy, military force, pace of social change, or justice orientation). Therefore, those are marked as unrelated.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1424,"The text argues that pregnant women are treated differently from men regarding bodily autonomy, framing abortion as a matter of privacy, liberty, and equality. This directly signals an Ethical Pursuit stance supportive of abortion rights (Ethical Liberalism). It strongly emphasizes individual bodily autonomy and civil liberties, aligning with the Individual Right side of Personal Right. The appeal to equal legal treatment (pointing out that men are not compelled to give organs while pregnant women face different legal expectations) reflects a focus on fair and consistent legal decision-making, aligning with Procedural Justice. The prioritization of individual autonomy over collective obligations also indicates Individualism in Cultural Value. Other dimensions (political regime, state structure, economic orientation, economic equality, church-state relations, foreign policy, militarism, and pace of social change) are not addressed in the text; the mention of “equality” is not in an economic-distribution sense, so I4 is unrelated.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1425,"The text criticizes Biden over a border crisis and argues that poverty and violence abroad are due to corrupt, mismanaged governments rather than a lack of U.S. taxpayer funding. This expresses skepticism toward foreign aid and international intervention, aligning with Isolationism (I8 Right). It also emphasizes protecting U.S. taxpayers’ money over a perceived obligation to fund other countries, aligning with a focus on Individual Rights over social responsibility (I12 Right). Other dimensions (I1, I2, I3, I4, I5, I6, I7, I9, I10, I11) are not explicitly addressed.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1426,"The text is a neutral, news-style summary about the semiconductor industry amid U.S.–China–Taiwan dynamics. It does not express clear normative stances, but it relates to: I8 Diplomatic Strategy (international context: U.S. Chips Act, Pelosi’s Taiwan visit, China’s reaction) without advocating globalism or isolationism, thus neutral; I3 Economic Orientation (government industrial policy via the U.S. Chips Act) without endorsing command or market dominance; I11 Justice Orientation (mentions China’s claim of discriminatory nature and a corruption case) without taking a side on result vs procedural justice. Other dimensions (I1, I2, I4–I7, I9–I10, I12) are not addressed in the text.","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1427,"The text is a brief partisan comment about visits to the U.S. southern border and criticism of the President and Vice President for not going, framed by the hashtag #BidenBorderCrisis. It addresses immigration/border politics but does not express positions on any of the listed ideological dimensions: not about ownership structures (I1), state structure (I2), economic systems (I3), equality conceptions (I4), ethical/social issues (I5), church-state relations (I6), individual vs collective value orientation (I7), globalism vs isolationism in foreign policy (I8), use of military force (I9), revolution vs reform (I10), justice orientation (I11), or personal rights vs responsibilities (I12). Hence, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1428,"The text is a neutral, descriptive note about international investors hedging against potential military conflict between China and Taiwan, using Russia’s invasion of Ukraine as context to highlight geopolitical risk. It does not advocate for any political regime, state structure, economic system, equality framework, ethical norms, church-state relations, cultural values, social change approach, justice philosophy, or personal rights. It is related to Diplomatic Strategy (I8) because it discusses international geopolitical flashpoints, but it does not endorse globalism or isolationism. It is also related to Military Force (I9) insofar as it references the possibility of military conflict, yet it does not promote militarism or pacifism. Therefore, those dimensions are marked as related but neutral (center), and the rest are unrelated.","[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
1429,"The text is a critique of GOP politicians shielding Trump from an impeachment trial after the Capitol riot. It expresses disapproval of violent, extra-institutional action (the mob) and implicitly supports accountability through formal, legal procedures (the impeachment trial). This maps to Reformism in social development (favoring institutional, gradual/legal mechanisms over direct revolutionary action) and Procedural Justice (emphasizing that proper procedures—like holding a trial—should be followed rather than protecting an individual regardless of process). No clear positions are expressed on economic systems, state structure, economic orientation or equality, ethical/social issues, church-state relations, cultural values, foreign policy, interstate militarism, or personal rights versus responsibilities.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
